Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,71.863503,72.050003,70.606499,70.850998,70.850998,41212000
2020-05-27,70.862503,71.086998,69.564499,70.891998,70.891998,33716000
2020-05-28,69.843002,72.042000,69.800003,70.836502,70.836502,33844000
2020-05-29,70.847000,71.628502,70.667503,71.445999,71.445999,36418000
2020-06-01,70.919502,71.898003,70.900002,71.591003,71.591003,24342000
2020-06-02,71.527496,71.980499,70.941498,71.960999,71.960999,25562000
2020-06-03,71.915001,72.327599,71.488853,71.819000,71.819000,25124000
2020-06-04,71.519997,71.947998,70.236504,70.609001,70.609001,29686000
2020-06-05,70.658501,72.252502,70.300003,71.919502,71.919502,34698000
2020-06-08,71.116997,72.399498,71.116997,72.330498,72.330498,28084000
2020-06-09,72.267998,73.400002,72.160500,72.807999,72.807999,28184000
2020-06-10,72.976997,73.712952,72.813499,73.292503,73.292503,30504000
2020-06-11,72.124001,72.723747,70.099998,70.192001,70.192001,39826000
2020-06-12,71.424500,71.849998,69.301003,70.658997,70.658997,38928000
2020-06-15,69.540001,71.239998,69.396004,70.992500,70.992500,30078000
2020-06-16,72.261002,72.750999,71.294998,72.136002,72.136002,34184000
2020-06-17,72.358002,73.000000,71.569000,72.556000,72.556000,30992000
2020-06-18,72.458000,72.570503,71.350502,71.797997,71.797997,31638000
2020-06-19,72.199997,72.389999,71.067497,71.585999,71.585999,63158000
2020-06-22,71.449997,72.637497,71.160500,72.593002,72.593002,30848000
2020-06-23,72.781998,73.797050,72.262001,73.220497,73.220497,28596000
2020-06-24,73.075500,73.771004,71.487503,71.598503,71.598503,35120000
2020-06-25,71.495003,72.144997,71.000000,72.066498,72.066498,24610000
2020-06-26,71.569504,71.672501,67.599503,67.995003,67.995003,85354000
2020-06-29,67.908997,69.779999,67.350502,69.748497,69.748497,36204000
2020-06-30,69.522003,70.932503,69.197998,70.680496,70.680496,40848000
2020-07-01,70.555000,72.150002,70.490997,71.902000,71.902000,35504000
2020-07-02,72.347000,74.147499,72.320999,73.235001,73.235001,37182000
2020-07-06,74.002998,75.329498,73.642998,74.785004,74.785004,31280000
2020-07-07,74.500000,75.839996,74.177498,74.259003,74.259003,29164000
2020-07-08,74.716003,75.293999,74.281502,74.800003,74.800003,24994000
2020-07-09,75.322502,76.136002,74.404251,75.549500,75.549500,28466000
2020-07-10,75.307503,77.191498,74.827003,77.086998,77.086998,37126000
2020-07-13,77.500000,78.856598,75.262154,75.567001,75.567001,36928000
2020-07-14,74.515503,76.147499,74.175003,76.028999,76.028999,31700000
2020-07-15,76.156502,76.766502,74.900002,75.681999,75.681999,32214000
2020-07-16,75.000000,75.934502,74.315498,75.900002,75.900002,30386000
2020-07-17,76.081001,76.171997,74.920998,75.777496,75.777496,29134000
2020-07-20,75.763000,78.514503,75.180000,78.286003,78.286003,31146000
2020-07-21,79.349503,79.349503,77.713997,77.920998,77.920998,24324000
2020-07-22,78.025002,78.500000,77.305000,78.424500,78.424500,18640000
2020-07-23,78.348503,78.593498,75.369598,75.783997,75.783997,32552000
2020-07-24,74.946503,75.881798,74.419998,75.593498,75.593498,30880000
2020-07-27,75.779999,77.048500,75.760498,76.510002,76.510002,24920000
2020-07-28,76.259003,76.323997,74.883003,75.016998,75.016998,34044000
2020-07-29,75.316002,76.562599,75.066498,76.100998,76.100998,22130000
2020-07-30,74.849998,76.893501,74.611000,76.572502,76.572502,33428000
2020-07-31,75.250504,75.447502,72.701500,74.148003,74.148003,68798000
2020-08-03,74.332001,74.523499,73.281998,73.722504,73.722504,46604000
2020-08-04,73.828499,74.278000,72.932503,73.248497,73.248497,38070000
2020-08-05,73.464996,74.120499,73.172997,73.680496,73.680496,39590000
2020-08-06,73.587502,75.119499,73.300003,75.004997,75.004997,39908000
2020-08-07,75.000000,75.842247,74.082001,74.724503,74.724503,31556000
2020-08-10,74.359001,75.203751,73.653999,74.805000,74.805000,25786000
2020-08-11,74.622002,75.500000,73.900002,74.015999,74.015999,29088000
2020-08-12,74.278999,75.619301,74.262497,75.331001,75.331001,28740000
2020-08-13,75.516998,76.862503,75.400253,75.922501,75.922501,29104000
2020-08-14,75.782997,76.095001,75.143997,75.386497,75.386497,27096000
2020-08-17,75.733498,76.280502,75.398499,75.899002,75.899002,27566000
2020-08-18,76.308998,78.123497,76.185501,77.930000,77.930000,40542000
2020-08-19,77.665497,78.683998,77.197502,77.376503,77.376503,33212000
2020-08-20,77.172501,79.293503,76.910004,79.087502,79.087502,34138000
2020-08-21,78.851501,79.886002,78.400253,79.021004,79.021004,28930000
2020-08-24,79.698997,80.708504,79.028503,79.410004,79.410004,28198000
2020-08-25,79.103500,80.581001,79.103500,80.411003,80.411003,44942000
2020-08-26,80.400002,82.960999,80.180000,82.619003,82.619003,79868000
2020-08-27,82.683998,82.750000,81.287498,81.716499,81.716499,37232000
2020-08-28,81.674500,82.358498,81.537498,82.220497,82.220497,29980000
2020-08-31,82.394501,82.398247,81.515503,81.709000,81.709000,36468000
2020-09-01,81.831497,83.286499,81.611000,83.035500,83.035500,36506000
2020-09-02,83.688751,86.658997,83.316498,86.414001,86.414001,50224000
2020-09-03,85.485703,85.485703,80.752998,82.092003,82.092003,62156000
2020-09-04,81.212997,82.255501,77.380653,79.552002,79.552002,52172000
2020-09-08,76.675499,78.193253,76.400497,76.619499,76.619499,52218000
2020-09-09,77.876503,78.449997,76.802551,77.848000,77.848000,35494000
2020-09-10,78.031998,79.204048,76.290253,76.600998,76.600998,32372000
2020-09-11,76.800003,78.760002,74.867996,76.036003,76.036003,31942000
2020-09-14,76.950249,78.199997,75.787003,75.963997,75.963997,33932000
2020-09-15,76.800003,77.978500,76.591751,77.071999,77.071999,26622000
2020-09-16,77.777000,78.099998,75.990997,76.044998,76.044998,26234000
2020-09-17,74.800003,75.414902,73.500000,74.776497,74.776497,37596000
2020-09-18,74.900497,75.150146,71.856499,72.999496,72.999496,62078000
2020-09-21,72.002998,72.417999,70.327499,71.557999,71.557999,57776000
2020-09-22,72.504501,73.475998,71.726501,73.273003,73.273003,31664000
2020-09-23,72.939003,73.047997,70.385002,70.760498,70.760498,33148000
2020-09-24,70.551498,72.185448,70.492500,71.414497,71.414497,29004000
2020-09-25,71.631500,72.500000,70.667000,72.248001,72.248001,26460000
2020-09-28,73.710503,73.839996,72.465050,73.225998,73.225998,40158000
2020-09-29,73.519501,73.833153,72.940247,73.466499,73.466499,19564000
2020-09-30,73.339996,74.487503,72.994003,73.480003,73.480003,34032000
2020-10-01,74.213501,74.952003,73.960503,74.504501,74.504501,35590000
2020-10-02,73.101501,74.160004,72.545998,72.920998,72.920998,25682000
2020-10-05,73.310501,74.410500,73.213501,74.301003,74.301003,22266000
2020-10-06,73.778999,74.337997,72.429497,72.671997,72.671997,24908000
2020-10-07,73.214500,73.447998,71.800003,73.014503,73.014503,34924000
2020-10-08,73.254501,74.500000,73.254501,74.296501,74.296501,23756000
2020-10-09,74.735001,75.825996,74.472504,75.761002,75.761002,28706000
2020-10-12,77.150002,79.693001,76.628502,78.457497,78.457497,49652000
2020-10-13,79.186501,79.500000,78.160004,78.584000,78.584000,32020000
2020-10-14,78.929497,79.384201,77.526497,78.403999,78.403999,38586000
2020-10-15,77.357498,78.755249,77.251503,77.956497,77.956497,30800000
2020-10-16,78.292503,79.056503,78.150002,78.650497,78.650497,28694000
2020-10-19,79.023003,79.407501,76.400002,76.730499,76.730499,32142000
2020-10-20,76.352501,78.875000,76.283501,77.796501,77.796501,44834000
2020-10-21,78.666496,80.936501,78.581497,79.665497,79.665497,51366000
2020-10-22,79.652496,81.099503,79.250000,80.766502,80.766502,28672000
2020-10-23,81.303497,82.117996,81.025497,82.050003,82.050003,27516000
2020-10-26,81.250504,81.912003,78.824997,79.522499,79.522499,37066000
2020-10-27,79.783501,80.342247,79.139000,80.212997,80.212997,24580000
2020-10-28,77.987000,78.067497,75.731003,75.831001,75.831001,36680000
2020-10-29,76.117996,79.685501,76.112000,78.362000,78.362000,40062000
2020-10-30,83.605499,84.349998,80.223000,81.050499,81.050499,86582000
2020-11-02,81.407997,83.038498,80.801498,81.301498,81.301498,50708000
2020-11-03,81.588997,83.084999,80.831001,82.510498,82.510498,33234000
2020-11-04,85.514000,88.568253,85.301498,87.456497,87.456497,71418000
2020-11-05,89.050003,89.681999,87.525497,88.168503,88.168503,41316000
2020-11-06,87.697502,88.621498,87.017502,88.087502,88.087502,33218000
2020-11-09,89.544998,90.903000,88.000999,88.150002,88.150002,45366000
2020-11-10,86.554497,88.150002,85.864998,87.019501,87.019501,52722000
2020-11-11,87.500000,88.210999,87.368248,87.635498,87.635498,25280000
2020-11-12,87.381500,88.413498,87.279999,87.491997,87.491997,24950000
2020-11-13,87.881500,89.052002,87.227501,88.850998,88.850998,29998000
2020-11-16,88.584999,89.953499,88.384499,89.069000,89.069000,24936000
2020-11-17,88.847000,89.250000,88.349998,88.507500,88.507500,22942000
2020-11-18,88.261497,88.673500,87.306999,87.338997,87.338997,23470000
2020-11-19,86.918999,88.479500,86.850250,88.195999,88.195999,24998000
2020-11-20,88.260498,88.699997,87.093002,87.109497,87.109497,46270000
2020-11-23,87.480003,87.695000,85.886002,86.742996,86.742996,43232000
2020-11-24,86.525002,88.580002,86.384499,88.444000,88.444000,31560000
2020-11-25,88.644501,88.927002,87.827003,88.571503,88.571503,20916000
2020-11-27,88.654503,90.199997,88.622002,89.659500,89.659500,17698000
2020-11-30,89.059196,89.403252,87.750000,88.037003,88.037003,36476000
2020-12-01,88.718498,91.241501,88.468498,89.904999,89.904999,34738000
2020-12-02,89.904999,91.782501,89.473648,91.397499,91.397499,24440000
2020-12-03,91.200500,92.360001,91.132500,91.338501,91.338501,24546000
2020-12-04,91.225998,91.657997,90.849503,91.399498,91.399498,27564000
2020-12-07,90.949997,91.618500,90.289001,90.973999,90.973999,26418000
2020-12-08,90.504997,91.095001,89.810249,90.927498,90.927498,21926000
2020-12-09,90.600502,91.713501,88.390503,89.206497,89.206497,30152000
2020-12-10,88.489998,89.065498,87.015999,88.766502,88.766502,27256000
2020-12-11,88.153000,89.222504,88.000000,89.088501,89.088501,24414000
2020-12-14,88.750000,89.869499,87.860748,88.002998,88.002998,32004000
2020-12-15,88.221001,88.570999,87.497498,88.388496,88.388496,29646000
2020-12-16,88.643997,88.650002,87.804001,88.150002,88.150002,30270000
2020-12-17,88.425499,88.589203,86.932999,87.394997,87.394997,32494000
2020-12-18,87.709000,87.755501,86.011002,86.550499,86.550499,80328000
2020-12-21,85.675499,87.042503,84.949997,86.968498,86.968498,36568000
2020-12-22,86.721497,86.870247,85.628754,86.175003,86.175003,18734000
2020-12-23,86.405502,87.399498,86.251999,86.619003,86.619003,20676000
2020-12-24,86.750000,87.300003,86.455498,86.942497,86.942497,6936000
2020-12-28,87.581749,89.536400,87.316750,88.804497,88.804497,27860000
2020-12-29,89.389503,89.622002,87.804497,87.935997,87.935997,25988000
2020-12-30,88.100502,88.254753,86.279999,86.975998,86.975998,26122000
2020-12-31,86.771004,87.946503,86.771004,87.594002,87.594002,20238000
2021-01-04,87.876999,88.032501,85.392502,86.412003,86.412003,38038000
2021-01-05,86.250000,87.383499,85.900749,87.045998,87.045998,22906000
2021-01-06,85.131500,87.400002,84.949997,86.764503,86.764503,52042000
2021-01-07,87.002998,89.419998,86.852501,89.362503,89.362503,45300000
2021-01-08,89.399002,90.491997,88.676750,90.360497,90.360497,41012000
2021-01-11,89.303497,89.715752,88.026001,88.335999,88.335999,24194000
2021-01-12,87.695999,88.902000,86.265503,87.327499,87.327499,27140000
2021-01-13,86.929001,88.251747,86.900497,87.720001,87.720001,21882000
2021-01-14,87.681000,88.750504,86.669998,87.009003,87.009003,23590000
2021-01-15,86.909500,87.800003,86.077499,86.809502,86.809502,26844000
2021-01-19,87.612503,90.463753,87.072998,89.542999,89.542999,34692000
2021-01-20,91.572998,95.185501,91.276497,94.345001,94.345001,49806000
2021-01-21,94.900002,96.742996,94.355499,94.562500,94.562500,41278000
2021-01-22,94.783997,95.547501,94.087997,95.052498,95.052498,25442000
2021-01-25,96.033501,96.478996,93.376503,94.970001,94.970001,38546000
2021-01-26,94.442001,96.250000,94.212250,95.862000,95.862000,26262000
2021-01-27,94.126503,94.500000,90.449997,91.539497,91.539497,54966000
2021-01-28,92.196999,94.941498,92.132004,93.155502,93.155502,35462000
2021-01-29,92.308502,92.863998,90.510002,91.787003,91.787003,32252000
2021-02-01,92.678497,96.119598,92.546501,95.067497,95.067497,32044000
2021-02-02,96.127998,97.788002,95.724503,96.375504,96.375504,45474000
2021-02-03,103.650002,105.824997,100.918999,103.503502,103.503502,82364000
2021-02-04,103.444504,103.927498,102.129501,103.118500,103.118500,37046000
2021-02-05,103.500000,105.125504,102.966499,104.900002,104.900002,30702000
2021-02-08,105.295502,106.177353,103.599998,104.645500,104.645500,24838000
2021-02-09,103.927002,105.256500,103.927002,104.175499,104.175499,17798000
2021-02-10,104.710503,105.418503,103.154503,104.768997,104.768997,22710000
2021-02-11,104.975502,105.101501,103.865997,104.794502,104.794502,18914000
2021-02-12,104.512497,105.441002,104.156502,105.205498,105.205498,17114000
2021-02-16,105.218002,107.634003,105.218002,106.095001,106.095001,22676000
2021-02-17,105.000000,106.682999,104.945999,106.415497,106.415497,21418000
2021-02-18,105.519501,106.636749,105.185501,105.860001,105.860001,22432000
2021-02-19,105.963501,106.526497,104.870499,105.056999,105.056999,29148000
2021-02-22,103.349998,104.570999,103.107002,103.244003,103.244003,27350000
2021-02-23,101.250504,104.100502,100.100998,103.542999,103.542999,33348000
2021-02-24,102.091499,105.039001,101.906502,104.758499,104.758499,24966000
2021-02-25,103.372498,104.744003,101.064499,101.568001,101.568001,36568000
2021-02-26,102.526001,103.550499,100.803001,101.843002,101.843002,41670000
2021-03-01,102.825996,104.325996,102.305000,104.075500,104.075500,28090000
2021-03-02,103.809502,105.218498,103.563004,103.792000,103.792000,22692000
2021-03-03,103.360497,104.425903,100.500000,101.335503,101.335503,29684000
2021-03-04,101.168503,104.461998,101.013496,102.454498,102.454498,42360000
2021-03-05,103.655998,105.905502,102.320747,105.427002,105.427002,43904000
2021-03-08,105.056503,106.440498,101.080498,101.208504,101.208504,32948000
2021-03-09,103.500000,103.902000,102.391502,102.635002,102.635002,33946000
2021-03-10,103.587997,103.750000,101.668503,102.751503,102.751503,25372000
2021-03-11,103.703003,106.285004,103.619003,105.738503,105.738503,24782000
2021-03-12,104.250000,104.513000,102.377502,103.096001,103.096001,34516000
2021-03-15,103.114998,103.352997,102.175499,103.324501,103.324501,25962000
2021-03-16,103.949501,106.178001,103.500000,104.625999,104.625999,29832000
2021-03-17,103.801498,105.488998,102.699997,104.554001,104.554001,25980000
2021-03-18,103.050003,103.775002,101.677498,101.810997,101.810997,27228000
2021-03-19,102.102501,102.654999,100.884003,102.160004,102.160004,46298000
2021-03-22,102.092003,102.899498,101.303497,101.929497,101.929497,39096000
2021-03-23,102.584999,103.615097,101.960999,102.648003,102.648003,27340000
2021-03-24,103.268501,103.910500,102.077751,102.252998,102.252998,23080000
2021-03-25,102.240501,102.943497,100.536499,102.218002,102.218002,28378000
2021-03-26,101.943001,102.549500,100.700996,101.777496,101.777496,29870000
2021-03-29,101.393997,102.921501,100.780998,102.797501,102.797501,24596000
2021-03-30,102.881500,103.539001,102.201500,102.777000,102.777000,20732000
2021-03-31,102.956001,104.666351,102.837250,103.431503,103.431503,29198000
2021-04-01,104.897499,107.147003,104.844498,106.887497,106.887497,33980000
2021-04-05,107.647003,111.865501,107.581001,111.277496,111.277496,43298000
2021-04-06,111.125000,111.883003,110.739998,111.237503,111.237503,27060000
2021-04-07,111.306503,112.750000,111.266502,112.484001,112.484001,25798000
2021-04-08,113.898003,114.200249,112.884003,113.272003,113.272003,27166000
2021-04-09,112.834999,114.452003,112.685699,114.293999,114.293999,20888000
2021-04-12,113.312500,113.765999,111.923248,112.739502,112.739502,31318000
2021-04-13,113.073502,113.860497,112.804497,113.363503,113.363503,23310000
2021-04-14,113.758003,113.899498,112.459503,112.741997,112.741997,20220000
2021-04-15,113.848999,115.329849,113.300003,114.833000,114.833000,27472000
2021-04-16,115.150002,115.321999,114.222504,114.888000,114.888000,22596000
2021-04-19,114.598999,115.922501,114.392250,115.120003,115.120003,24688000
2021-04-20,115.394501,115.480003,113.585503,114.681503,114.681503,21774000
2021-04-21,114.262497,114.765999,112.928497,114.664497,114.664497,23930000
2021-04-22,114.661499,115.188103,112.822502,113.396004,113.396004,21096000
2021-04-23,114.173500,116.291000,113.910500,115.764999,115.764999,28670000
2021-04-26,115.996498,117.063004,115.692001,116.336998,116.336998,20834000
2021-04-27,116.800003,116.872498,115.213501,115.356003,115.356003,31972000
2021-04-28,120.357246,122.618896,118.742500,118.995499,118.995499,59728000
2021-04-29,120.516502,121.825996,120.113998,121.494499,121.494499,39554000
2021-04-30,120.224503,121.357002,120.108002,120.505997,120.505997,39142000
2021-05-03,120.136002,120.985001,119.224998,119.758499,119.758499,33788000
2021-05-04,118.487000,118.962997,115.584999,117.712502,117.712502,35120000
2021-05-05,118.420998,119.110001,117.570503,117.836998,117.836998,21806000
2021-05-06,117.531998,119.135498,117.116898,119.067497,119.067497,20618000
2021-05-07,120.000000,120.820503,119.500000,119.934502,119.934502,23272000
2021-05-10,118.744499,118.900002,116.736504,117.083000,117.083000,26006000
2021-05-11,114.593002,116.099998,114.150002,115.438004,115.438004,32110000
2021-05-12,113.085503,114.268501,111.502502,111.954002,111.954002,34934000
2021-05-13,113.054497,113.830048,112.136002,113.098503,113.098503,26670000
2021-05-14,114.591499,116.056999,114.166000,115.807999,115.807999,26624000
2021-05-17,115.466003,116.167000,114.750000,116.070503,116.070503,19842000
2021-05-18,116.845299,117.157501,115.157997,115.171501,115.171501,17302000
2021-05-19,113.220001,115.837997,113.176003,115.435501,115.435501,19350000
2021-05-20,116.402000,118.016998,116.054497,117.804497,117.804497,23832000
2021-05-21,118.299500,118.449997,117.118500,117.254997,117.254997,22832000
2021-05-24,118.349998,120.924004,118.005501,120.333504,120.333504,21244000
2021-05-25,121.000000,121.644501,120.149498,120.453499,120.453499,18838000
2021-05-26,120.641747,122.147202,120.625748,121.676498,121.676498,21856000
2021-05-27,121.847000,122.000000,120.099998,120.125504,120.125504,38962000
2021-05-28,121.098000,121.406998,120.384499,120.578003,120.578003,24108000
2021-06-01,121.099998,121.898552,120.244003,121.490501,121.490501,19166000
2021-06-02,121.765503,122.099998,120.209999,121.064003,121.064003,17158000
2021-06-03,119.750999,120.487251,119.141502,120.230499,120.230499,18346000
2021-06-04,121.125999,122.692947,120.888496,122.587997,122.587997,25948000
2021-06-07,122.566002,123.400002,122.053650,123.304497,123.304497,23850000
2021-06-08,123.995003,124.724747,123.412003,124.142502,124.142502,25060000
2021-06-09,124.974998,125.250000,124.366501,124.570000,124.570000,20126000
2021-06-10,124.700500,126.163002,124.699997,126.080002,126.080002,31234000
2021-06-11,126.246002,126.349503,124.914497,125.696503,125.696503,25240000
2021-06-14,125.669502,126.411499,125.046997,126.351997,126.351997,22550000
2021-06-15,126.522003,126.862000,125.648499,126.032997,126.032997,22182000
2021-06-16,126.247498,126.523499,124.149948,125.696503,125.696503,26316000
2021-06-17,125.523003,127.196503,125.514999,126.371002,126.371002,25756000
2021-06-18,125.705498,126.389000,124.602997,125.567497,125.567497,53306000
2021-06-21,125.739998,127.036751,125.134247,126.455002,126.455002,26256000
2021-06-22,126.449997,127.269997,126.026497,126.999496,126.999496,20984000
2021-06-23,126.550003,127.795998,126.251999,126.461502,126.461502,19694000
2021-06-24,127.053497,127.535500,126.959999,127.281998,127.281998,18934000
2021-06-25,126.957001,127.504997,126.444000,126.995003,126.995003,33484000
2021-06-28,127.000000,127.336998,125.973801,126.819504,126.819504,28110000
2021-06-29,126.772499,127.000000,125.436996,126.018501,126.018501,20950000
2021-06-30,125.653549,125.800003,124.757500,125.316002,125.316002,24006000
2021-07-01,124.849747,126.462502,124.849747,126.368500,126.368500,17120000
2021-07-02,126.839500,128.848007,126.768997,128.718994,128.718994,21160000
2021-07-06,129.449493,129.884506,128.408997,129.770996,129.770996,21350000
2021-07-07,130.341003,130.639893,129.759995,130.077499,130.077499,16680000
2021-07-08,128.250000,130.032501,128.039993,129.177002,129.177002,19780000
2021-07-09,128.944504,129.849503,128.943497,129.574493,129.574493,15106000
2021-07-12,129.833496,130.770004,129.600006,130.563995,130.563995,16944000
2021-07-13,130.881500,132.042007,130.636993,130.994507,130.994507,16618000
2021-07-14,131.901505,132.996002,131.897995,132.082504,132.082504,17912000
2021-07-15,132.500000,132.595001,130.598007,131.266495,131.266495,16586000
2021-07-16,131.641006,132.182999,130.821503,131.845505,131.845505,14856000
2021-07-19,131.155502,131.246994,128.537003,129.253998,129.253998,25710000
2021-07-20,130.003998,132.001343,129.188400,131.101501,131.101501,19084000
2021-07-21,130.787003,132.617249,130.601501,132.600494,132.600494,14742000
2021-07-22,132.649994,133.504501,132.399994,133.328506,133.328506,13608000
2021-07-23,135.259995,138.808502,134.700500,137.815994,137.815994,26378000
2021-07-26,138.250000,139.712997,137.651001,139.644501,139.644501,23052000
2021-07-27,140.011002,140.011002,135.100006,136.796494,136.796494,42164000
2021-07-28,138.561996,139.675995,136.350006,136.381500,136.381500,54688000
2021-07-29,136.380600,137.151505,136.138000,136.540497,136.540497,19284000
2021-07-30,135.511002,135.771347,134.814194,135.220993,135.220993,23954000
2021-08-02,135.484497,136.020493,134.669495,135.989502,135.989502,20140000
2021-08-03,136.000000,136.335495,134.183502,136.279999,136.279999,19064000
2021-08-04,136.249496,136.537994,135.414993,136.028503,136.028503,16528000
2021-08-05,136.028503,136.949997,135.600006,136.940002,136.940002,11866000
2021-08-06,136.294998,137.080048,136.046494,137.035995,137.035995,13560000
2021-08-09,136.949005,138.321503,136.428757,138.001999,138.001999,12374000
2021-08-10,138.079498,138.551498,137.226501,138.096497,138.096497,16034000
2021-08-11,138.283005,138.847748,137.350006,137.689499,137.689499,15204000
2021-08-12,137.712997,138.417999,136.779007,138.389496,138.389496,14646000
2021-08-13,138.357498,138.673996,138.005005,138.406006,138.406006,12580000
2021-08-16,138.000000,138.990494,136.165756,138.916000,138.916000,18040000
2021-08-17,138.190994,138.718506,136.787506,137.300507,137.300507,21272000
2021-08-18,137.115494,138.294006,136.421005,136.570007,136.570007,14934000
2021-08-19,135.467499,137.451996,135.356003,136.913498,136.913498,18296000
2021-08-20,137.082993,138.614502,136.466995,138.436996,138.436996,15564000
2021-08-23,138.998505,142.177002,138.747955,141.099503,141.099503,21090000
2021-08-24,141.543503,143.007507,141.353500,142.398499,142.398499,15126000
2021-08-25,142.882996,143.313004,142.439499,142.949997,142.949997,12838000
2021-08-26,142.618500,143.134796,142.091507,142.123001,142.123001,14922000
2021-08-27,142.112503,145.011002,142.020004,144.550507,144.550507,24562000
2021-08-30,144.704498,146.489502,144.600006,145.469498,145.469498,16916000
2021-08-31,145.884506,146.112000,145.000000,145.462006,145.462006,26756000
2021-09-01,145.649994,146.820496,145.614502,145.841995,145.841995,15824000
2021-09-02,145.949493,146.324997,144.106506,144.218994,144.218994,21844000
2021-09-03,144.145996,145.376999,143.505005,144.774994,144.774994,19104000
2021-09-07,144.749496,145.824005,144.541000,145.518997,145.518997,15170000
2021-09-08,145.393494,145.550995,144.199997,144.883499,144.883499,15486000
2021-09-09,144.883499,145.669495,144.434006,144.913498,144.913498,14798000
2021-09-10,145.443497,146.018997,141.741501,141.921005,141.921005,32896000
2021-09-13,143.201004,144.190994,142.282501,143.464996,143.464996,20176000
2021-09-14,144.160995,144.727493,142.905502,143.406006,143.406006,18916000
2021-09-15,143.759003,145.581497,142.255997,145.205994,145.205994,20648000
2021-09-16,145.121002,145.199997,143.416351,144.373505,144.373505,20292000
2021-09-17,143.798492,144.249496,141.061493,141.463501,141.463501,60040000
2021-09-20,139.000198,139.362503,137.052994,139.016998,139.016998,34918000
2021-09-21,140.117004,140.811600,138.905502,139.646500,139.646500,18130000
2021-09-22,140.050507,141.583496,139.471756,140.938507,140.938507,22068000
2021-09-23,141.609497,142.252457,141.096497,141.826508,141.826508,17272000
2021-09-24,140.945999,142.903503,140.850494,142.632996,142.632996,14950000
2021-09-27,141.585495,142.500000,140.500000,141.501007,141.501007,18844000
2021-09-28,139.088501,139.606506,135.699997,136.184006,136.184006,42190000
2021-09-29,137.109695,137.398499,134.250000,134.520996,134.520996,26338000
2021-09-30,134.324997,135.589996,133.000000,133.265503,133.265503,35294000
2021-10-01,133.554504,137.070999,133.377502,136.462494,136.462494,28388000
2021-10-04,135.699493,135.699997,131.166504,133.764999,133.764999,31530000
2021-10-05,134.000000,137.362000,134.000000,136.177002,136.177002,24126000
2021-10-06,134.625504,137.852005,134.486496,137.354004,137.354004,19764000
2021-10-07,138.863007,140.154449,138.563004,139.185501,139.185501,18250000
2021-10-08,139.906006,140.317001,139.429352,140.056000,140.056000,18924000
2021-10-11,139.800003,140.763657,138.806503,138.847504,138.847504,16584000
2021-10-12,139.637497,139.695007,136.250000,136.712997,136.712997,22536000
2021-10-13,137.750000,138.550003,136.976501,137.899994,137.899994,16380000
2021-10-14,139.951996,141.651505,139.339005,141.412003,141.412003,21426000
2021-10-15,142.199997,142.199997,141.064499,141.675003,141.675003,21250000
2021-10-18,141.213501,142.998749,141.213501,142.960495,142.960495,16564000
2021-10-19,143.291504,144.106995,143.095993,143.822006,143.822006,15316000
2021-10-20,144.222504,144.247757,141.912003,142.414993,142.414993,17940000
2021-10-21,142.192001,142.849503,141.636993,142.780502,142.780502,14850000
2021-10-22,140.350998,141.558502,137.170502,138.625000,138.625000,30182000
2021-10-25,138.810501,139.205795,136.748505,138.772995,138.772995,21082000
2021-10-26,140.606003,140.839493,139.005493,139.671997,139.671997,28258000
2021-10-27,139.902496,149.117996,139.902496,146.427505,146.427505,51850000
2021-10-28,147.298996,147.424500,144.763504,146.128998,146.128998,32418000
2021-10-29,145.520004,148.613007,145.166504,148.270493,148.270493,28954000
2021-11-01,148.164993,148.399506,143.579498,143.774002,143.774002,32272000
2021-11-02,144.809402,146.920502,144.641006,145.863007,145.863007,21150000
2021-11-03,146.274994,146.910507,145.053497,146.789993,146.789993,17886000
2021-11-04,147.199997,149.949997,146.634995,148.682999,148.682999,24700000
2021-11-05,149.353500,150.570755,148.651993,149.240997,149.240997,20408000
2021-11-08,150.000000,151.034500,149.119995,149.351501,149.351501,18388000
2021-11-09,149.746002,150.378494,147.507004,149.248505,149.248505,16876000
2021-11-10,148.009750,148.699997,145.324997,146.626007,146.626007,22708000
2021-11-11,147.106995,148.502243,146.694504,146.748001,146.748001,12464000
2021-11-12,147.831497,149.859497,146.453995,149.645493,149.645493,17048000
2021-11-15,150.000000,150.477005,148.652496,149.388000,149.388000,16248000
2021-11-16,149.170502,149.832504,148.350006,149.076004,149.076004,17254000
2021-11-17,149.229004,149.626007,148.563004,149.061996,149.061996,15290000
2021-11-18,149.145996,151.610001,148.998505,150.709000,150.709000,26658000
2021-11-19,151.000000,151.850006,149.887497,149.952499,149.952499,19766000
2021-11-22,150.141754,150.744507,147.005493,147.078506,147.078506,24608000
2021-11-23,147.113007,147.694000,144.889496,146.757004,146.757004,18126000
2021-11-24,146.350006,147.000000,145.199005,146.717499,146.717499,16464000
2021-11-26,145.015503,145.296997,142.485504,142.806000,142.806000,16992000
2021-11-29,144.298492,146.862000,144.298492,146.113998,146.113998,26276000
2021-11-30,145.450256,146.628494,142.065994,142.451996,142.451996,41590000
2021-12-01,144.212494,146.499146,141.500000,141.617996,141.617996,28476000
2021-12-02,141.824005,144.675003,140.981995,143.776505,143.776505,21250000
2021-12-03,144.495499,145.212997,141.149994,142.520493,142.520493,26688000
2021-12-06,143.574005,144.351501,140.647003,143.796494,143.796494,22198000
